Generation,Population,Slow_Count,Fast_Count,Mut_Loc,Mutation,Prod_rt,Min 
3457,popB,65,55,50,0.5,0.086,1.0
3458,popB,66,54,58,1.0,0.086,1.0
3459,popB,66,54,44,1.0,0.086,1.0
3460,popB,65,55,35,0.5,0.086,1.0
3461,popB,65,55,82,1.0,0.086,1.0
3462,popB,65,55,112,1.0,0.086,1.0
3463,popB,65,55,101,1.0,0.086,1.0
3464,popB,66,54,94,1.0,0.087,1.0
3465,popB,65,55,70,0.5,0.077,1.0
3466,popB,65,55,26,0.5,0.077,1.0
3467,popB,66,54,26,1.0,0.087,1.0
3468,popB,67,53,40,1.0,0.088,1.0
3469,popB,68,52,31,1.0,0.088,1.0
3470,popB,68,52,25,0.5,0.089,1.0
3471,popB,69,51,3,1.0,0.089,1.0
3472,popB,68,52,85,0.5,0.088,1.0
3473,popB,68,52,3,1.0,0.088,1.0
3474,popB,68,52,59,1.0,0.088,1.0
3475,popB,67,53,114,0.5,0.088,1.0
3476,popB,66,54,111,0.5,0.087,1.0
3477,popB,66,54,46,1.0,0.088,1.0
3478,popB,66,54,72,1.0,0.088,1.0
3479,popB,66,54,98,0.5,0.088,1.0
3480,popB,66,54,106,1.0,0.088,1.0
3481,popB,66,54,91,1.0,0.088,1.0
3482,popB,65,55,64,0.5,0.087,1.0
3483,popB,65,55,80,1.0,0.087,1.0
3484,popB,65,55,17,0.5,0.087,1.0
3485,popB,65,55,32,0.5,0.087,1.0
3486,popB,64,56,102,0.5,0.086,1.0
3487,popB,63,57,112,0.5,0.087,1.0
3488,popB,62,58,13,0.5,0.088,1.0
3489,popB,61,59,110,0.5,0.105,1.0
3490,popB,61,59,40,1.0,0.105,1.0
3491,popB,61,59,4,1.0,0.105,1.0
3492,popB,61,59,75,0.5,0.105,1.0
3493,popB,61,59,113,1.0,0.105,1.0
3494,popB,60,60,27,0.5,0.087,1.0
3495,popB,61,59,11,1.0,0.088,1.0
3496,popB,62,58,35,1.0,0.105,1.0
3497,popB,62,58,31,1.0,0.105,1.0
3498,popB,62,58,65,1.0,0.105,1.0
3499,popB,63,57,41,1.0,0.107,1.0
3500,popB,64,56,45,1.0,0.107,1.0
3501,popB,63,57,49,0.5,0.107,1.0
3502,popB,63,57,93,0.5,0.107,1.0
3503,popB,63,57,21,1.0,0.107,1.0
3504,popB,63,57,45,1.0,0.107,1.0
3505,popB,63,57,105,1.0,0.107,1.0
3506,popB,63,57,43,0.5,0.107,1.0
3507,popB,64,56,119,1.0,0.108,1.0
3508,popB,65,55,32,1.0,0.088,1.0
3509,popB,65,55,119,1.0,0.088,1.0
3510,popB,64,56,46,0.5,0.096,1.0
3511,popB,65,55,24,1.0,0.096,1.0
3512,popB,64,56,115,0.5,0.095,1.0
3513,popB,63,57,65,0.5,0.094,1.0
3514,popB,63,57,119,1.0,0.094,1.0
3515,popB,63,57,49,0.5,0.094,1.0
3516,popB,63,57,23,0.5,0.094,1.0
3517,popB,63,57,31,1.0,0.094,1.0
3518,popB,63,57,70,0.5,0.094,1.0
3519,popB,63,57,79,0.5,0.094,1.0
3520,popB,62,58,10,0.5,0.088,1.0
3521,popB,61,59,99,0.5,0.087,1.0
3522,popB,60,60,44,0.5,0.085,1.0
3523,popB,59,61,109,0.5,0.086,1.0
3524,popB,60,60,27,1.0,0.085,1.0
3525,popB,59,61,90,0.5,0.085,1.0
3526,popB,59,61,110,0.5,0.085,1.0
3527,popB,58,62,26,0.5,0.084,1.0
3528,popB,58,62,16,0.5,0.084,1.0
3529,popB,58,62,90,0.5,0.084,1.0
3530,popB,59,61,66,1.0,0.087,1.0
3531,popB,59,61,92,1.0,0.087,1.0
3532,popB,59,61,109,0.5,0.087,1.0
3533,popB,59,61,14,0.5,0.087,1.0
3534,popB,58,62,89,0.5,0.087,1.0
3535,popB,58,62,96,0.5,0.086,1.0
3536,popB,58,62,81,1.0,0.086,1.0
3537,popB,58,62,22,1.0,0.086,1.0
3538,popB,57,63,113,0.5,0.086,1.0
3539,popB,56,64,32,0.5,0.092,1.0
3540,popB,56,64,107,0.5,0.092,1.0
3541,popB,55,65,37,0.5,0.102,1.0
3542,popB,56,64,55,1.0,0.103,1.0
3543,popB,57,63,5,1.0,0.103,1.0
3544,popB,58,62,74,1.0,0.087,1.0
3545,popB,58,62,94,1.0,0.087,1.0
3546,popB,58,62,70,0.5,0.087,1.0
3547,popB,58,62,20,0.5,0.087,1.0
3548,popB,58,62,69,1.0,0.087,1.0
3549,popB,57,63,22,0.5,0.087,1.0
3550,popB,57,63,4,1.0,0.087,1.0
3551,popB,56,64,118,0.5,0.087,1.0
3552,popB,55,65,69,0.5,0.086,1.0
3553,popB,54,66,76,0.5,0.086,1.0
3554,popB,54,66,27,1.0,0.086,1.0
3555,popB,54,66,32,0.5,0.086,1.0
3556,popB,54,66,27,1.0,0.086,1.0
3557,popB,54,66,57,0.5,0.086,1.0
3558,popB,53,67,61,0.5,0.101,1.0
3559,popB,52,68,7,0.5,0.100,1.0
3560,popB,53,67,57,1.0,0.101,1.0
3561,popB,54,66,10,1.0,0.082,1.0
3562,popB,54,66,88,0.5,0.082,1.0
3563,popB,54,66,90,0.5,0.082,1.0
3564,popB,53,67,57,0.5,0.081,1.0
3565,popB,52,68,66,0.5,0.074,1.0
3566,popB,52,68,30,1.0,0.073,1.0
3567,popB,52,68,0,0.5,0.073,1.0
3568,popB,53,67,93,1.0,0.067,1.0
3569,popB,52,68,84,0.5,0.066,1.0
3570,popB,52,68,42,0.5,0.066,1.0
3571,popB,52,68,61,0.5,0.066,1.0
3572,popB,52,68,81,1.0,0.066,1.0
3573,popB,53,67,48,1.0,0.081,1.0
3574,popB,53,67,13,0.5,0.081,1.0
3575,popB,54,66,83,1.0,0.081,1.0
3576,popB,54,66,104,0.5,0.081,1.0
3577,popB,53,67,39,0.5,0.067,1.0
3578,popB,52,68,27,0.5,0.068,1.0
3579,popB,52,68,73,1.0,0.068,1.0
3580,popB,53,67,26,1.0,0.080,1.0
3581,popB,54,66,85,1.0,0.102,1.0
3582,popB,53,67,10,0.5,0.101,1.0
3583,popB,54,66,88,1.0,0.101,1.0
3584,popB,53,67,48,0.5,0.099,1.0
3585,popB,53,67,67,0.5,0.099,1.0
3586,popB,52,68,24,0.5,0.099,1.0
3587,popB,52,68,47,1.0,0.098,1.0
3588,popB,52,68,109,0.5,0.098,1.0
3589,popB,51,69,117,0.5,0.099,1.0
3590,popB,52,68,118,1.0,0.098,1.0
3591,popB,51,69,31,0.5,0.063,1.0
3592,popA,51,69,0,0,0.081,1.0
3593,popA,51,69,0,0,0.081,1.0
3594,popB,52,68,36,1.0,0.027,1.0
3595,popB,52,68,93,1.0,0.064,1.0
3596,popB,53,67,70,1.0,0.085,1.0
3597,popB,53,67,69,0.5,0.085,1.0
3598,popB,53,67,89,0.5,0.085,1.0
3599,popB,54,66,61,1.0,0.085,1.0
3600,popB,55,65,76,1.0,0.101,1.0
3601,popB,55,65,10,0.5,0.101,1.0
3602,popB,54,66,70,0.5,0.100,1.0
3603,popB,54,66,25,0.5,0.100,1.0
3604,popB,54,66,84,0.5,0.100,1.0
3605,popB,55,65,63,1.0,0.085,1.0
3606,popB,54,66,101,0.5,0.101,1.0
3607,popB,54,66,90,0.5,0.101,1.0
3608,popB,55,65,37,1.0,0.087,1.0
3609,popB,56,64,6,1.0,0.087,1.0
3610,popB,56,64,90,0.5,0.087,1.0
3611,popB,56,64,87,0.5,0.087,1.0
3612,popB,56,64,96,0.5,0.087,1.0
3613,popB,57,63,39,1.0,0.087,1.0
3614,popB,57,63,42,0.5,0.087,1.0
3615,popB,56,64,63,0.5,0.087,1.0
3616,popB,55,65,95,0.5,0.086,1.0
3617,popB,56,64,116,1.0,0.086,1.0
3618,popB,57,63,115,1.0,0.086,1.0
3619,popB,57,63,41,1.0,0.086,1.0
3620,popB,57,63,84,0.5,0.086,1.0
3621,popB,57,63,4,1.0,0.086,1.0
3622,popB,58,62,44,1.0,0.086,1.0
3623,popB,58,62,28,0.5,0.086,1.0
3624,popB,58,62,82,1.0,0.086,1.0
3625,popB,58,62,90,0.5,0.086,1.0
3626,popB,58,62,70,0.5,0.086,1.0
3627,popB,59,61,100,1.0,0.086,1.0
3628,popB,59,61,39,1.0,0.086,1.0
3629,popB,60,60,64,1.0,0.088,1.0
3630,popB,60,60,87,0.5,0.087,1.0
3631,popB,60,60,85,1.0,0.087,1.0
3632,popB,59,61,30,0.5,0.086,1.0
3633,popB,58,62,82,0.5,0.085,1.0
3634,popB,57,63,92,0.5,0.085,1.0
3635,popB,57,63,72,1.0,0.085,1.0
3636,popB,57,63,47,1.0,0.085,1.0
3637,popB,58,62,50,1.0,0.085,1.0
3638,popB,57,63,77,0.5,0.085,1.0
3639,popB,57,63,2,1.0,0.085,1.0
3640,popB,57,63,45,1.0,0.085,1.0
3641,popB,56,64,40,0.5,0.084,1.0
3642,popB,56,64,52,1.0,0.084,1.0
3643,popB,56,64,105,1.0,0.084,1.0
3644,popB,56,64,12,1.0,0.084,1.0
3645,popB,56,64,89,0.5,0.084,1.0
3646,popB,56,64,62,1.0,0.084,1.0
3647,popB,56,64,57,0.5,0.084,1.0
3648,popB,55,65,103,0.5,0.086,1.0
3649,popB,55,65,93,1.0,0.086,1.0
3650,popB,54,66,55,0.5,0.086,1.0
3651,popB,54,66,91,1.0,0.084,1.0
3652,popB,54,66,82,0.5,0.084,1.0
3653,popB,55,65,117,1.0,0.100,1.0
3654,popB,54,66,45,0.5,0.100,1.0
3655,popB,55,65,95,1.0,0.099,1.0
3656,popB,55,65,3,1.0,0.099,1.0
3657,popB,56,64,90,1.0,0.100,1.0
3658,popB,56,64,94,1.0,0.100,1.0
3659,popB,57,63,113,1.0,0.100,1.0
3660,popB,56,64,116,0.5,0.085,1.0
3661,popB,57,63,28,1.0,0.086,1.0
3662,popB,58,62,84,1.0,0.087,1.0
3663,popB,58,62,107,0.5,0.087,1.0
3664,popB,58,62,15,0.5,0.087,1.0
3665,popB,58,62,52,1.0,0.087,1.0
3666,popB,59,61,48,1.0,0.087,1.0
3667,popB,58,62,90,0.5,0.086,1.0
3668,popB,59,61,31,1.0,0.086,1.0
3669,popB,60,60,20,1.0,0.087,1.0
3670,popB,60,60,9,1.0,0.087,1.0
3671,popB,59,61,6,0.5,0.087,1.0
3672,popB,58,62,58,0.5,0.086,1.0
3673,popB,59,61,82,1.0,0.087,1.0
3674,popB,60,60,32,1.0,0.087,1.0
3675,popB,59,61,56,0.5,0.103,1.0
3676,popB,58,62,33,0.5,0.102,1.0
3677,popB,59,61,112,1.0,0.102,1.0
3678,popB,59,61,115,1.0,0.102,1.0
3679,popB,58,62,117,0.5,0.102,1.0
3680,popB,57,63,32,0.5,0.086,1.0
3681,popB,58,62,97,1.0,0.086,1.0
3682,popB,58,62,86,1.0,0.086,1.0
3683,popB,58,62,70,0.5,0.086,1.0
3684,popB,58,62,8,0.5,0.086,1.0
3685,popB,58,62,115,1.0,0.086,1.0
3686,popB,57,63,18,0.5,0.103,1.0
3687,popB,58,62,19,1.0,0.086,1.0
3688,popB,57,63,48,0.5,0.084,1.0
3689,popB,56,64,34,0.5,0.084,1.0
3690,popB,56,64,74,1.0,0.085,1.0
3691,popB,56,64,57,0.5,0.085,1.0
3692,popB,56,64,119,1.0,0.085,1.0
3693,popB,56,64,100,1.0,0.085,1.0
3694,popB,56,64,58,0.5,0.085,1.0
3695,popB,57,63,77,1.0,0.085,1.0
3696,popB,57,63,24,0.5,0.085,1.0
3697,popB,58,62,108,1.0,0.085,1.0
3698,popB,57,63,11,0.5,0.085,1.0
3699,popB,57,63,103,0.5,0.085,1.0
3700,popB,56,64,21,0.5,0.066,1.0
3701,popB,56,64,57,0.5,0.066,1.0
3702,popB,56,64,3,1.0,0.066,1.0
3703,popB,57,63,98,1.0,0.101,1.0
3704,popB,58,62,110,1.0,0.102,1.0
3705,popB,57,63,72,0.5,0.091,1.0
3706,popB,58,62,0,1.0,0.091,1.0
3707,popB,59,61,117,1.0,0.074,1.0
3708,popB,59,61,110,1.0,0.074,1.0
3709,popB,58,62,28,0.5,0.074,1.0
3710,popB,57,63,29,0.5,0.058,1.0
3711,popB,57,63,33,0.5,0.076,1.0
3712,popB,56,64,85,0.5,0.076,1.0
3713,popB,57,63,104,1.0,0.073,1.0
3714,popB,57,63,114,0.5,0.073,1.0
3715,popB,57,63,32,0.5,0.073,1.0
3716,popB,57,63,16,0.5,0.073,1.0
3717,popB,57,63,34,0.5,0.073,1.0
3718,popB,57,63,77,1.0,0.073,1.0
3719,popB,58,62,65,1.0,0.073,1.0
3720,popB,57,63,0,0.5,0.074,1.0
3721,popB,57,63,27,0.5,0.074,1.0
3722,popB,58,62,67,1.0,0.100,1.0
3723,popB,57,63,76,0.5,0.100,1.0
3724,popB,57,63,36,1.0,0.100,1.0
3725,popB,56,64,61,0.5,0.100,1.0
3726,popB,56,64,43,0.5,0.099,1.0
3727,popB,56,64,68,0.5,0.099,1.0
3728,popB,55,65,117,0.5,0.099,1.0
3729,popB,55,65,85,0.5,0.099,1.0
3730,popB,55,65,112,1.0,0.099,1.0
3731,popB,55,65,101,0.5,0.099,1.0
3732,popB,55,65,10,0.5,0.099,1.0
3733,popB,54,66,9,0.5,0.100,1.0
3734,popB,54,66,97,1.0,0.100,1.0
3735,popB,53,67,106,0.5,0.099,1.0
3736,popB,53,67,102,0.5,0.099,1.0
3737,popB,52,68,47,0.5,0.091,1.0
3738,popB,52,68,72,0.5,0.091,1.0
3739,popB,52,68,9,0.5,0.091,1.0
3740,popB,52,68,62,1.0,0.091,1.0
3741,popB,52,68,70,0.5,0.091,1.0
3742,popB,53,67,78,1.0,0.091,1.0
3743,popB,54,66,68,1.0,0.091,1.0
3744,popB,53,67,12,0.5,0.056,1.0
3745,popB,53,67,64,1.0,0.056,1.0
3746,popB,52,68,112,0.5,0.056,1.0
3747,popB,51,69,100,0.5,0.057,1.0
3748,popB,52,68,114,1.0,0.056,1.0
3749,popB,51,69,52,0.5,0.056,1.0
3750,popB,52,68,55,1.0,0.106,1.0
3751,popB,52,68,78,1.0,0.106,1.0
3752,popB,52,68,75,0.5,0.106,1.0
3753,popB,53,67,66,1.0,0.095,1.0
3754,popB,54,66,89,1.0,0.106,1.0
3755,popB,53,67,77,0.5,0.076,1.0
3756,popB,54,66,102,1.0,0.096,1.0
3757,popB,55,65,79,1.0,0.095,1.0
3758,popB,55,65,5,1.0,0.076,1.0
3759,popB,54,66,78,0.5,0.076,1.0
3760,popB,54,66,69,0.5,0.076,1.0
3761,popB,54,66,76,0.5,0.076,1.0
3762,popB,54,66,119,1.0,0.076,1.0
3763,popB,53,67,73,0.5,0.113,1.0
3764,popB,53,67,94,1.0,0.112,1.0
3765,popB,53,67,32,0.5,0.112,1.0
3766,popB,53,67,108,1.0,0.112,1.0
3767,popB,53,67,91,1.0,0.112,1.0
3768,popB,52,68,86,0.5,0.057,1.0
3769,popB,52,68,8,0.5,0.056,1.0
3770,popB,52,68,55,1.0,0.056,1.0
3771,popB,51,69,82,0.5,0.056,1.0
3772,popB,51,69,69,0.5,0.070,1.0
3773,popB,52,68,77,1.0,0.066,1.0
3774,popB,52,68,89,1.0,0.070,1.0
3775,popB,52,68,53,1.0,0.070,1.0
3776,popB,53,67,8,1.0,0.070,1.0
3777,popB,53,67,25,0.5,0.072,1.0
3778,popB,54,66,43,1.0,0.107,1.0
3779,popB,55,65,34,1.0,0.107,1.0
3780,popB,55,65,62,1.0,0.107,1.0
3781,popB,56,64,40,1.0,0.108,1.0
3782,popB,56,64,91,1.0,0.108,1.0
3783,popB,55,65,2,0.5,0.108,1.0
3784,popB,55,65,63,0.5,0.108,1.0
3785,popB,55,65,9,0.5,0.108,1.0
3786,popB,56,64,106,1.0,0.108,1.0
3787,popB,55,65,83,0.5,0.059,1.0
3788,popB,54,66,39,0.5,0.056,1.0
3789,popB,54,66,21,0.5,0.056,1.0
3790,popB,53,67,114,0.5,0.057,1.0
3791,popB,53,67,29,0.5,0.057,1.0
3792,popB,52,68,84,0.5,0.057,1.0
3793,popA,52,68,0,0,0.059,1.0
3794,popB,52,68,70,0.5,0.057,1.0
3795,popB,51,69,51,0.5,0.106,1.0
3796,popB,50,70,93,0.5,0.067,1.0
3797,popB,51,69,107,1.0,0.059,1.0
3798,popB,51,69,7,0.5,0.057,1.0
3799,popB,52,68,58,1.0,0.064,1.0
3800,popB,52,68,103,0.5,0.064,1.0
3801,popB,52,68,25,0.5,0.064,1.0
3802,popB,52,68,46,0.5,0.064,1.0
3803,popB,53,67,12,1.0,0.091,1.0
3804,popB,52,68,31,0.5,0.091,1.0
3805,popB,53,67,14,1.0,0.073,1.0
3806,popB,52,68,40,0.5,0.074,1.0
3807,popB,51,69,67,0.5,0.106,1.0
3808,popB,51,69,44,1.0,0.106,1.0
3809,popB,50,70,74,0.5,0.076,1.0
3810,popB,50,70,95,1.0,0.099,1.0
3811,popB,50,70,67,0.5,0.099,1.0
3812,popB,49,71,37,0.5,0.099,1.0
3813,popB,48,72,26,0.5,0.090,1.0
3814,popB,48,72,100,0.5,0.061,1.0
3815,popB,47,73,14,0.5,0.106,1.0
3816,popB,48,72,76,1.0,0.106,1.0
3817,popB,48,72,41,1.0,0.106,1.0
3818,popB,49,71,52,1.0,0.106,1.0
3819,popB,49,71,13,0.5,0.107,1.0
3820,popB,50,70,101,1.0,0.106,1.0
3821,popB,50,70,16,0.5,0.106,1.0
3822,popB,49,71,97,0.5,0.106,1.0
3823,popB,49,71,4,1.0,0.075,1.0
3824,popB,49,71,75,0.5,0.075,1.0
3825,popB,48,72,106,0.5,0.107,1.0
3826,popB,48,72,29,0.5,0.107,1.0
3827,popB,49,71,14,1.0,0.065,1.0
3828,popB,50,70,26,1.0,0.065,1.0
3829,popB,49,71,115,0.5,0.064,1.0
3830,popB,49,71,22,0.5,0.064,1.0
3831,popB,48,72,102,0.5,0.063,1.0
3832,popB,47,73,4,0.5,0.063,1.0
3833,popB,47,73,13,0.5,0.063,1.0
3834,popB,47,73,62,1.0,0.063,1.0
3835,popB,48,72,103,1.0,0.064,1.0
3836,popB,48,72,92,0.5,0.064,1.0
3837,popB,48,72,66,1.0,0.064,1.0
3838,popB,48,72,50,1.0,0.064,1.0
3839,popB,48,72,94,1.0,0.064,1.0
3840,popB,49,71,106,1.0,0.064,1.0
3841,popB,49,71,18,0.5,0.064,1.0
3842,popB,48,72,101,0.5,0.064,1.0
3843,popB,49,71,39,1.0,0.074,1.0
3844,popB,50,70,87,1.0,0.074,1.0
3845,popB,51,69,24,1.0,0.098,1.0
3846,popB,52,68,31,1.0,0.082,1.0
3847,popB,52,68,107,1.0,0.083,1.0
3848,popB,51,69,88,0.5,0.083,1.0
3849,popB,52,68,18,1.0,0.075,1.0
3850,popB,52,68,49,0.5,0.065,1.0
3851,popB,52,68,2,0.5,0.065,1.0
3852,popB,53,67,96,1.0,0.066,1.0
3853,popB,53,67,86,0.5,0.065,1.0
3854,popB,53,67,102,0.5,0.065,1.0
3855,popB,53,67,117,0.5,0.065,1.0
3856,popB,52,68,59,0.5,0.098,1.0
3857,popB,52,68,29,0.5,0.098,1.0
3858,popB,53,67,99,1.0,0.100,1.0
3859,popB,52,68,81,0.5,0.065,1.0
3860,popB,52,68,4,0.5,0.066,1.0
3861,popB,51,69,79,0.5,0.099,1.0
3862,popB,52,68,11,1.0,0.083,1.0
3863,popB,53,67,82,1.0,0.084,1.0
3864,popB,54,66,73,1.0,0.084,1.0
3865,popB,54,66,117,0.5,0.084,1.0
3866,popB,55,65,13,1.0,0.067,1.0
3867,popB,56,64,10,1.0,0.068,1.0
3868,popB,56,64,68,1.0,0.068,1.0
3869,popB,56,64,4,0.5,0.068,1.0
3870,popB,56,64,52,1.0,0.068,1.0
3871,popB,55,65,76,0.5,0.067,1.0
3872,popB,56,64,115,1.0,0.067,1.0
3873,popB,57,63,17,1.0,0.084,1.0
3874,popB,57,63,69,0.5,0.084,1.0
3875,popB,56,64,119,0.5,0.084,1.0
3876,popB,56,64,104,1.0,0.084,1.0
3877,popB,57,63,15,1.0,0.084,1.0
3878,popB,57,63,43,1.0,0.085,1.0
3879,popB,57,63,10,1.0,0.085,1.0
3880,popB,56,64,10,0.5,0.084,1.0
3881,popB,57,63,83,1.0,0.068,1.0
3882,popB,57,63,105,1.0,0.085,1.0
3883,popB,58,62,101,1.0,0.068,1.0
3884,popB,58,62,9,0.5,0.087,1.0
3885,popB,58,62,40,0.5,0.087,1.0
3886,popB,57,63,87,0.5,0.086,1.0
3887,popB,56,64,38,0.5,0.067,1.0
3888,popB,56,64,41,1.0,0.067,1.0
3889,popB,55,65,50,0.5,0.067,1.0
3890,popB,55,65,70,0.5,0.067,1.0
3891,popB,54,66,5,0.5,0.067,1.0
3892,popB,54,66,107,1.0,0.067,1.0
3893,popB,53,67,83,0.5,0.067,1.0
3894,popB,53,67,85,0.5,0.067,1.0
3895,popB,53,67,30,0.5,0.067,1.0
3896,popB,52,68,35,0.5,0.067,1.0
3897,popB,51,69,52,0.5,0.067,1.0
3898,popB,51,69,16,0.5,0.067,1.0
3899,popB,51,69,117,0.5,0.067,1.0
3900,popB,52,68,25,1.0,0.067,1.0
3901,popB,52,68,76,0.5,0.067,1.0
3902,popB,51,69,94,0.5,0.067,1.0
3903,popB,51,69,99,1.0,0.067,1.0
3904,popB,50,70,13,0.5,0.067,1.0
3905,popB,49,71,44,0.5,0.070,1.0
3906,popB,48,72,1,0.5,0.070,1.0
3907,popB,48,72,49,0.5,0.070,1.0
3908,popB,49,71,75,1.0,0.067,1.0
3909,popB,48,72,62,0.5,0.067,1.0
3910,popB,47,73,8,0.5,0.083,1.0
3911,popB,47,73,91,1.0,0.083,1.0
3912,popB,47,73,77,1.0,0.083,1.0
3913,popB,48,72,97,1.0,0.064,1.0
3914,popB,48,72,23,0.5,0.064,1.0
3915,popB,48,72,118,1.0,0.064,1.0
3916,popB,48,72,83,0.5,0.064,1.0
3917,popB,49,71,57,1.0,0.099,1.0
3918,popB,49,71,65,1.0,0.099,1.0
3919,popB,49,71,12,1.0,0.099,1.0
3920,popB,48,72,73,0.5,0.098,1.0
3921,popB,48,72,53,1.0,0.099,1.0
3922,popB,49,71,51,1.0,0.099,1.0
3923,popB,49,71,25,1.0,0.099,1.0
3924,popB,50,70,54,1.0,0.099,1.0
3925,popB,50,70,56,0.5,0.099,1.0
3926,popB,50,70,99,1.0,0.099,1.0
3927,popB,50,70,104,1.0,0.099,1.0
3928,popB,51,69,102,1.0,0.100,1.0
3929,popB,52,68,1,1.0,0.100,1.0
3930,popB,52,68,22,0.5,0.100,1.0
3931,popB,52,68,19,1.0,0.100,1.0
3932,popB,52,68,88,0.5,0.100,1.0
3933,popB,51,69,106,0.5,0.099,1.0
3934,popB,51,69,54,1.0,0.099,1.0
3935,popB,51,69,71,0.5,0.099,1.0
3936,popB,51,69,112,0.5,0.099,1.0
3937,popB,51,69,98,1.0,0.099,1.0
3938,popB,51,69,88,0.5,0.099,1.0
3939,popB,51,69,112,0.5,0.099,1.0
3940,popB,51,69,76,0.5,0.099,1.0
3941,popB,52,68,59,1.0,0.073,1.0
3942,popB,53,67,29,1.0,0.075,1.0
3943,popB,53,67,81,0.5,0.075,1.0
3944,popB,53,67,73,0.5,0.075,1.0
3945,popB,52,68,68,0.5,0.074,1.0
3946,popB,52,68,116,0.5,0.074,1.0
3947,popB,52,68,42,0.5,0.074,1.0
3948,popB,53,67,78,1.0,0.074,1.0
3949,popB,54,66,10,1.0,0.055,1.0
3950,popB,53,67,65,0.5,0.054,1.0
3951,popB,52,68,113,0.5,0.055,1.0
3952,popB,52,68,51,1.0,0.055,1.0
3953,popB,51,69,17,0.5,0.099,1.0
3954,popB,52,68,70,1.0,0.100,1.0
3955,popB,52,68,68,0.5,0.100,1.0
3956,popB,52,68,58,1.0,0.100,1.0
3957,popB,51,69,101,0.5,0.099,1.0
3958,popB,51,69,19,1.0,0.099,1.0
3959,popB,52,68,60,1.0,0.100,1.0
3960,popB,53,67,4,1.0,0.100,1.0
3961,popB,52,68,77,0.5,0.100,1.0
3962,popB,53,67,84,1.0,0.101,1.0
3963,popB,54,66,83,1.0,0.100,1.0
3964,popB,54,66,103,1.0,0.100,1.0
3965,popB,54,66,95,1.0,0.100,1.0
3966,popB,54,66,23,0.5,0.100,1.0
3967,popB,54,66,0,0.5,0.100,1.0
3968,popB,55,65,71,1.0,0.102,1.0
3969,popB,54,66,3,0.5,0.102,1.0
3970,popB,53,67,71,0.5,0.101,1.0
3971,popB,54,66,90,1.0,0.102,1.0
3972,popB,55,65,85,1.0,0.101,1.0
3973,popB,54,66,41,0.5,0.101,1.0
3974,popB,53,67,51,0.5,0.101,1.0
3975,popB,52,68,85,0.5,0.101,1.0
3976,popB,52,68,30,0.5,0.101,1.0
3977,popB,52,68,29,1.0,0.101,1.0
3978,popB,52,68,40,0.5,0.101,1.0
3979,popB,52,68,99,1.0,0.101,1.0
3980,popB,52,68,35,0.5,0.101,1.0
3981,popB,51,69,55,0.5,0.068,1.0
3982,popB,51,69,119,0.5,0.068,1.0
3983,popB,50,70,84,0.5,0.075,1.0
3984,popB,49,71,83,0.5,0.067,1.0
3985,popB,50,70,30,1.0,0.067,1.0
3986,popB,49,71,95,0.5,0.066,1.0
3987,popB,49,71,82,1.0,0.066,1.0
3988,popB,49,71,97,1.0,0.066,1.0
3989,popB,50,70,3,1.0,0.066,1.0
3990,popB,50,70,72,0.5,0.066,1.0
3991,popB,50,70,77,0.5,0.066,1.0
3992,popB,50,70,65,0.5,0.066,1.0
3993,popB,50,70,34,1.0,0.066,1.0
3994,popB,49,71,103,0.5,0.082,1.0
3995,popB,50,70,74,1.0,0.077,1.0
3996,popB,50,70,107,1.0,0.077,1.0
3997,popB,51,69,21,1.0,0.077,1.0
3998,popB,51,69,45,0.5,0.077,1.0
3999,popB,51,69,69,0.5,0.077,1.0
4000,popB,52,68,113,1.0,0.077,1.0
4001,popB,51,69,58,0.5,0.068,1.0
4002,popB,51,69,9,0.5,0.068,1.0
4003,popB,50,70,60,0.5,0.067,1.0
4004,popB,49,71,19,0.5,0.071,1.0
4005,popB,49,71,39,1.0,0.072,1.0
4006,popB,49,71,85,0.5,0.072,1.0
4007,popB,48,72,80,0.5,0.066,1.0
4008,popB,48,72,81,0.5,0.066,1.0
4009,popB,48,72,107,1.0,0.066,1.0
4010,popB,49,71,84,1.0,0.084,1.0
4011,popB,50,70,103,1.0,0.063,1.0
4012,popB,49,71,84,0.5,0.066,1.0
4013,popB,49,71,21,1.0,0.066,1.0
4014,popB,48,72,10,0.5,0.070,1.0
4015,popB,48,72,67,0.5,0.070,1.0
4016,popB,48,72,59,1.0,0.070,1.0
4017,popB,48,72,81,0.5,0.070,1.0
4018,popB,48,72,88,0.5,0.070,1.0
4019,popB,48,72,65,0.5,0.070,1.0
4020,popB,47,73,14,0.5,0.097,1.0
4021,popB,46,74,26,0.5,0.096,1.0
4022,popB,46,74,82,1.0,0.096,1.0
4023,popB,46,74,16,0.5,0.096,1.0
4024,popB,47,73,8,1.0,0.099,1.0
4025,popB,48,72,55,1.0,0.099,1.0
4026,popB,48,72,9,0.5,0.099,1.0
4027,popB,49,71,7,1.0,0.098,1.0
4028,popB,50,70,48,1.0,0.084,1.0
4029,popB,50,70,43,1.0,0.084,1.0
4030,popB,50,70,102,1.0,0.084,1.0
4031,popB,50,70,15,1.0,0.084,1.0
4032,popB,51,69,112,1.0,0.090,1.0
4033,popB,50,70,21,0.5,0.099,1.0
4034,popB,49,71,59,0.5,0.097,1.0
4035,popB,49,71,27,0.5,0.097,1.0
4036,popB,49,71,14,0.5,0.097,1.0
4037,popB,49,71,93,0.5,0.097,1.0
