Generation,Population,Slow_Count,Fast_Count,Mut_Loc,Mutation,Rate,Min
447,popB,61,59,22,26,1.128,26
448,popB,61,59,83,26,1.128,26
449,popB,61,59,116,26,1.128,26
450,popB,62,58,67,26,1.192,26
451,popA,62,58,0,0,1.192,26
452,popB,63,57,20,26,1.438,26
453,popA,63,57,0,0,1.438,26
454,popA,63,57,0,0,1.438,26
455,popA,63,57,0,0,1.438,26
456,popB,63,57,46,26,1.438,26
457,popB,63,57,2,100,1.438,26
458,popA,63,57,0,0,1.438,26
459,popA,63,57,0,0,1.438,26
460,popB,63,57,86,100,1.438,26
461,popB,63,57,98,26,1.438,26
462,popA,63,57,0,0,1.438,26
463,popB,63,57,57,26,1.438,26
464,popB,62,58,115,100,1.442,26
465,popB,62,58,83,26,1.442,26
466,popB,62,58,91,100,1.442,26
467,popB,61,59,1,100,1.442,26
468,popB,61,59,19,100,1.442,26
469,popA,61,59,0,0,1.442,26
470,popA,61,59,0,0,1.442,26
471,popA,61,59,0,0,1.442,26
472,popA,61,59,0,0,1.442,26
473,popB,61,59,86,100,1.442,26
474,popB,61,59,34,26,1.442,26
475,popA,61,59,0,0,1.442,26
476,popB,61,59,112,26,1.442,26
477,popA,61,59,0,0,1.442,26
478,popB,61,59,86,100,1.442,26
479,popA,61,59,0,0,1.442,26
480,popB,61,59,6,100,1.442,26
481,popB,61,59,101,26,1.442,26
482,popA,61,59,0,0,1.442,26
483,popB,61,59,92,100,1.442,26
484,popB,61,59,111,100,1.442,26
485,popB,61,59,58,100,1.442,26
486,popA,61,59,0,0,1.442,26
487,popA,61,59,0,0,1.442,26
488,popB,60,60,3,100,1.442,26
489,popA,60,60,0,0,1.442,26
490,popB,60,60,48,26,1.442,26
491,popB,60,60,97,26,1.442,26
492,popA,60,60,0,0,1.442,26
493,popB,60,60,94,100,1.442,26
494,popA,60,60,0,0,1.442,26
495,popB,60,60,79,26,1.442,26
496,popB,60,60,30,26,1.442,26
497,popB,60,60,17,26,1.442,26
498,popA,60,60,0,0,1.442,26
499,popB,60,60,24,26,1.442,26
500,popB,60,60,34,26,1.442,26
0,popB,58,62,82,27,1.008,27
1,popB,58,62,80,100,1.008,27
2,popB,58,62,14,100,1.008,27
3,popB,58,62,12,27,1.008,27
4,popB,59,61,53,27,1.066,27
5,popB,58,62,21,100,1.173,27
6,popB,58,62,60,100,1.173,27
7,popB,58,62,69,27,1.173,27
8,popA,58,62,0,0,1.173,27
9,popB,57,63,27,100,1.171,27
10,popA,57,63,0,0,1.171,27
11,popB,58,62,1,27,1.171,27
12,popB,58,62,10,100,1.171,27
13,popB,58,62,109,27,1.171,27
14,popA,58,62,0,0,1.171,27
15,popB,58,62,25,27,1.171,27
16,popB,58,62,53,27,1.171,27
17,popB,57,63,74,100,1.187,27
18,popB,57,63,15,100,1.187,27
19,popB,58,62,15,27,1.344,27
20,popA,58,62,0,0,1.344,27
21,popB,58,62,79,27,1.344,27
22,popB,58,62,107,100,1.344,27
23,popA,58,62,0,0,1.344,27
24,popA,58,62,0,0,1.344,27
25,popB,58,62,43,27,1.344,27
26,popB,59,61,116,27,1.361,27
27,popB,60,60,33,27,1.363,27
28,popA,60,60,0,0,1.363,27
29,popB,60,60,86,27,1.363,27
30,popA,60,60,0,0,1.363,27
31,popB,60,60,25,27,1.363,27
32,popA,60,60,0,0,1.363,27
33,popB,60,60,73,100,1.363,27
34,popB,60,60,63,27,1.363,27
35,popB,59,61,79,100,1.377,27
36,popB,59,61,99,27,1.377,27
37,popB,58,62,34,100,1.355,27
38,popB,58,62,93,27,1.355,27
39,popB,59,61,91,27,1.362,27
40,popA,59,61,0,0,1.362,27
41,popB,59,61,102,100,1.362,27
42,popB,58,62,91,100,1.355,27
43,popB,58,62,33,27,1.355,27
44,popB,58,62,66,100,1.355,27
45,popB,58,62,75,27,1.355,27
46,popB,58,62,6,100,1.355,27
47,popB,58,62,99,27,1.355,27
48,popB,57,63,1,100,1.355,27
49,popB,58,62,60,27,1.351,27
50,popB,58,62,30,27,1.351,27
51,popB,58,62,1,100,1.351,27
52,popB,57,63,44,100,1.32,27
53,popB,57,63,67,100,1.32,27
54,popB,56,64,110,100,1.411,27
55,popB,56,64,106,27,1.411,27
56,popB,56,64,27,100,1.411,27
57,popB,56,64,59,100,1.411,27
58,popB,56,64,111,27,1.411,27
59,popB,56,64,41,27,1.411,27
60,popB,56,64,82,27,1.411,27
61,popB,56,64,48,100,1.411,27
62,popB,56,64,38,100,1.411,27
63,popB,56,64,89,100,1.411,27
64,popA,56,64,0,0,1.411,27
65,popB,57,63,119,27,1.392,27
66,popB,57,63,96,27,1.392,27
67,popB,58,62,0,27,1.392,27
68,popB,58,62,55,27,1.392,27
69,popB,59,61,48,27,1.411,27
70,popB,59,61,85,100,1.411,27
71,popB,59,61,26,100,1.411,27
72,popA,59,61,0,0,1.411,27
73,popB,58,62,109,100,1.414,27
74,popB,57,63,47,100,1.365,27
75,popB,57,63,76,27,1.365,27
76,popB,57,63,24,27,1.365,27
77,popB,56,64,118,100,1.368,27
78,popB,55,65,86,100,1.354,27
79,popB,55,65,99,27,1.354,27
80,popB,55,65,6,100,1.354,27
81,popB,55,65,63,27,1.354,27
82,popB,55,65,95,100,1.354,27
83,popB,55,65,14,100,1.354,27
84,popA,55,65,0,0,1.354,27
85,popA,55,65,0,0,1.354,27
86,popA,55,65,0,0,1.354,27
87,popB,54,66,115,100,1.364,27
88,popB,55,65,79,27,1.349,27
89,popB,55,65,5,27,1.349,27
90,popB,55,65,103,27,1.349,27
91,popB,54,66,5,100,1.349,27
92,popB,53,67,75,100,1.34,27
93,popB,53,67,44,100,1.34,27
94,popB,52,68,116,100,1.318,27
95,popB,52,68,51,100,1.318,27
96,popA,52,68,0,0,1.318,27
97,popB,52,68,37,27,1.318,27
98,popA,52,68,0,0,1.318,27
99,popB,53,67,89,27,1.295,27
100,popB,54,66,78,27,1.292,27
101,popB,54,66,63,27,1.292,27
102,popB,54,66,83,100,1.292,27
103,popB,55,65,98,27,1.317,27
104,popA,55,65,0,0,1.317,27
105,popB,56,64,109,27,1.377,27
106,popB,56,64,72,27,1.377,27
107,popB,56,64,118,100,1.377,27
108,popB,55,65,41,100,1.372,27
109,popB,55,65,95,100,1.372,27
110,popB,55,65,15,27,1.372,27
111,popB,55,65,83,100,1.372,27
112,popA,55,65,0,0,1.372,27
113,popB,55,65,45,27,1.372,27
114,popB,56,64,91,27,1.352,27
115,popB,57,63,104,27,1.349,27
116,popB,57,63,70,27,1.349,27
117,popB,57,63,88,27,1.349,27
118,popB,57,63,88,27,1.349,27
119,popB,58,62,8,27,1.344,27
120,popB,58,62,116,100,1.344,27
121,popB,58,62,86,100,1.344,27
122,popB,58,62,9,100,1.344,27
123,popB,59,61,80,27,1.341,27
124,popA,59,61,0,0,1.341,27
125,popB,59,61,44,100,1.341,27
126,popB,58,62,19,100,1.345,27
127,popB,58,62,116,100,1.345,27
128,popB,59,61,74,27,1.343,27
129,popB,60,60,75,27,1.382,27
130,popA,60,60,0,0,1.382,27
131,popB,60,60,33,27,1.382,27
132,popA,60,60,0,0,1.382,27
133,popB,60,60,24,27,1.382,27
134,popB,60,60,62,100,1.382,27
135,popB,61,59,85,27,1.381,27
136,popA,61,59,0,0,1.381,27
137,popA,61,59,0,0,1.381,27
138,popB,62,58,31,27,1.324,27
139,popA,62,58,0,0,1.324,27
140,popA,62,58,0,0,1.324,27
141,popA,62,58,0,0,1.324,27
142,popB,63,57,62,27,1.275,27
143,popB,62,58,70,100,1.264,27
144,popB,62,58,106,27,1.264,27
145,popB,61,59,93,100,1.262,27
146,popB,60,60,3,100,1.262,27
147,popB,60,60,63,27,1.262,27
148,popB,61,59,57,27,1.286,27
149,popB,61,59,86,100,1.286,27
150,popB,61,59,27,100,1.286,27
151,popB,61,59,103,27,1.286,27
152,popA,61,59,0,0,1.286,27
153,popA,61,59,0,0,1.286,27
154,popB,62,58,51,27,1.282,27
155,popB,62,58,115,100,1.282,27
156,popB,61,59,53,100,1.253,27
157,popB,61,59,35,27,1.253,27
158,popB,61,59,8,27,1.253,27
159,popB,61,59,76,27,1.253,27
160,popB,60,60,90,100,1.285,27
161,popB,60,60,47,100,1.285,27
162,popB,59,61,74,100,1.287,27
163,popB,59,61,23,27,1.287,27
164,popB,59,61,5,100,1.287,27
165,popB,59,61,111,27,1.287,27
166,popB,59,61,8,27,1.287,27
167,popA,59,61,0,0,1.287,27
168,popA,59,61,0,0,1.287,27
169,popA,59,61,0,0,1.287,27
170,popB,59,61,83,100,1.287,27
171,popB,59,61,39,100,1.287,27
172,popB,59,61,5,100,1.287,27
173,popB,60,60,116,27,1.314,27
174,popB,60,60,13,100,1.314,27
175,popB,60,60,27,100,1.314,27
176,popB,60,60,41,100,1.314,27
177,popB,60,60,34,100,1.314,27
178,popB,60,60,8,27,1.314,27
179,popB,60,60,62,27,1.314,27
180,popB,60,60,92,100,1.314,27
181,popB,61,59,28,27,1.311,27
182,popB,62,58,90,27,1.263,27
183,popB,62,58,45,27,1.263,27
184,popB,62,58,12,27,1.263,27
185,popB,62,58,79,27,1.263,27
186,popB,62,58,71,100,1.263,27
187,popB,61,59,45,100,1.271,27
188,popB,61,59,62,27,1.271,27
189,popB,60,60,85,100,1.303,27
190,popA,60,60,0,0,1.303,27
191,popB,60,60,117,27,1.303,27
192,popB,61,59,73,27,1.336,27
193,popB,61,59,118,100,1.336,27
194,popA,61,59,0,0,1.336,27
195,popB,61,59,113,27,1.336,27
196,popB,61,59,24,27,1.336,27
197,popB,62,58,3,27,1.336,27
198,popB,62,58,12,27,1.336,27
199,popB,62,58,31,27,1.336,27
200,popB,61,59,37,100,1.327,27
201,popB,61,59,57,27,1.327,27
202,popB,62,58,59,27,1.311,27
203,popB,62,58,97,100,1.311,27
204,popA,62,58,0,0,1.311,27
205,popB,63,57,95,27,1.288,27
206,popB,64,56,86,27,1.289,27
207,popB,63,57,86,100,1.288,27
208,popB,63,57,19,100,1.288,27
209,popB,63,57,0,27,1.288,27
210,popB,63,57,61,27,1.288,27
211,popB,63,57,2,100,1.288,27
212,popB,64,56,49,27,1.286,27
213,popB,64,56,25,27,1.286,27
214,popB,64,56,19,100,1.286,27
215,popB,63,57,117,100,1.277,27
216,popB,64,56,85,27,1.317,27
217,popB,63,57,78,100,1.321,27
218,popB,63,57,6,100,1.321,27
219,popB,62,58,29,100,1.325,27
220,popB,62,58,109,27,1.325,27
221,popA,62,58,0,0,1.325,27
222,popB,62,58,115,100,1.325,27
223,popB,62,58,81,27,1.325,27
224,popB,62,58,47,100,1.325,27
225,popB,62,58,2,100,1.325,27
226,popB,62,58,7,100,1.325,27
227,popB,63,57,26,27,1.322,27
228,popB,62,58,80,100,1.303,27
229,popB,63,57,2,27,1.303,27
230,popB,62,58,31,100,1.299,27
231,popB,62,58,66,100,1.299,27
232,popB,62,58,17,100,1.299,27
233,popB,63,57,52,27,1.15,27
234,popB,64,56,114,27,1.152,27
235,popB,63,57,73,100,1.151,27
236,popB,64,56,73,27,1.152,27
237,popB,64,56,58,100,1.152,27
238,popB,64,56,104,27,1.152,27
239,popB,64,56,0,27,1.152,27
240,popB,64,56,23,27,1.152,27
241,popB,63,57,26,100,1.152,27
242,popB,63,57,15,27,1.152,27
243,popB,64,56,1,27,1.152,27
244,popB,64,56,52,27,1.152,27
245,popB,64,56,57,27,1.152,27
246,popB,65,55,118,27,1.149,27
247,popB,65,55,71,100,1.149,27
248,popB,66,54,80,27,1.146,27
249,popB,65,55,8,100,1.224,27
250,popB,66,54,102,27,1.22,27
251,popB,66,54,30,27,1.22,27
252,popB,66,54,89,27,1.22,27
253,popB,66,54,75,27,1.22,27
254,popA,66,54,0,0,1.22,27
255,popB,67,53,86,27,1.262,27
256,popB,68,52,83,27,1.259,27
257,popB,68,52,93,100,1.259,27
258,popB,67,53,69,100,1.261,27
259,popB,66,54,102,100,1.266,27
260,popB,66,54,101,27,1.266,27
261,popB,65,55,96,100,1.262,27
262,popB,65,55,56,27,1.262,27
263,popA,65,55,0,0,1.262,27
264,popB,66,54,100,27,1.264,27
265,popB,66,54,21,100,1.264,27
266,popA,66,54,0,0,1.264,27
267,popA,66,54,0,0,1.264,27
268,popB,66,54,98,27,1.264,27
269,popB,66,54,44,100,1.264,27
270,popB,66,54,38,100,1.264,27
271,popA,66,54,0,0,1.264,27
272,popA,66,54,0,0,1.264,27
273,popA,66,54,0,0,1.264,27
274,popB,66,54,114,27,1.264,27
275,popB,66,54,18,27,1.264,27
276,popB,66,54,36,27,1.264,27
277,popB,67,53,115,27,1.257,27
278,popB,68,52,94,27,1.263,27
279,popB,67,53,90,100,1.15,27
280,popB,68,52,87,27,1.144,27
281,popB,68,52,31,100,1.144,27
282,popB,68,52,115,27,1.144,27
283,popB,69,51,53,27,1.07,27
284,popA,69,51,0,0,1.07,27
285,popB,69,51,10,100,1.07,27
286,popB,68,52,12,100,1.149,27
287,popB,69,51,41,27,1.149,27
288,popA,69,51,0,0,1.149,27
289,popB,69,51,87,27,1.149,27
290,popB,70,50,32,27,1.133,27
291,popB,69,51,114,100,1.114,27
292,popB,68,52,103,100,1.119,27
293,popA,68,52,0,0,1.119,27
294,popB,69,51,65,27,1.103,27
295,popB,69,51,71,100,1.103,27
296,popB,68,52,16,100,1.082,27
297,popB,67,53,111,100,1.081,27
298,popB,66,54,28,100,1.076,27
299,popB,67,53,96,27,1.207,27
300,popB,67,53,65,27,1.207,27
301,popB,66,54,54,100,1.221,27
302,popA,66,54,0,0,1.221,27
303,popB,66,54,26,100,1.221,27
304,popB,66,54,6,100,1.221,27
305,popB,66,54,8,100,1.221,27
306,popB,67,53,110,27,1.317,27
307,popA,67,53,0,0,1.317,27
308,popB,67,53,17,100,1.317,27
309,popB,67,53,60,27,1.317,27
310,popB,68,52,6,27,1.317,27
311,popA,68,52,0,0,1.317,27
312,popA,68,52,0,0,1.317,27
313,popB,68,52,75,27,1.317,27
314,popB,69,51,7,27,1.316,27
315,popB,69,51,90,100,1.316,27
316,popB,69,51,77,27,1.316,27
317,popB,69,51,32,27,1.316,27
318,popB,68,52,116,100,1.21,27
319,popA,68,52,0,0,1.21,27
320,popB,68,52,45,100,1.21,27
321,popA,68,52,0,0,1.21,27
322,popB,68,52,49,27,1.21,27
323,popB,68,52,100,27,1.21,27
324,popB,68,52,23,27,1.21,27
325,popB,68,52,30,27,1.21,27
326,popB,68,52,7,27,1.21,27
327,popA,68,52,0,0,1.21,27
328,popA,68,52,0,0,1.21,27
329,popA,68,52,0,0,1.21,27
330,popB,68,52,97,100,1.21,27
331,popA,68,52,0,0,1.21,27
332,popB,68,52,104,27,1.21,27
333,popA,68,52,0,0,1.21,27
334,popB,67,53,118,100,1.215,27
335,popA,67,53,0,0,1.215,27
336,popB,67,53,53,27,1.215,27
337,popA,67,53,0,0,1.215,27
338,popB,67,53,100,27,1.215,27
339,popB,66,54,24,100,1.241,27
340,popB,65,55,56,100,1.247,27
341,popB,65,55,29,100,1.247,27
342,popA,65,55,0,0,1.247,27
343,popB,65,55,40,27,1.247,27
344,popA,65,55,0,0,1.247,27
345,popB,65,55,19,100,1.247,27
346,popA,65,55,0,0,1.247,27
347,popB,65,55,46,27,1.247,27
348,popB,65,55,99,27,1.247,27
349,popA,65,55,0,0,1.247,27
350,popB,65,55,78,100,1.247,27
351,popB,65,55,19,100,1.247,27
352,popB,65,55,75,27,1.247,27
353,popA,65,55,0,0,1.247,27
354,popB,64,56,109,100,1.277,27
355,popB,64,56,112,100,1.277,27
356,popB,63,57,113,100,1.276,27
357,popB,63,57,81,27,1.276,27
358,popA,63,57,0,0,1.276,27
359,popB,63,57,32,27,1.276,27
360,popB,63,57,38,100,1.276,27
361,popA,63,57,0,0,1.276,27
362,popB,64,56,47,27,1.284,27
363,popB,63,57,100,100,1.214,27
364,popB,64,56,102,27,1.209,27
365,popB,64,56,75,27,1.209,27
366,popA,64,56,0,0,1.209,27
367,popB,64,56,97,100,1.209,27
368,popB,64,56,58,100,1.209,27
369,popB,65,55,107,27,1.209,27
370,popB,65,55,113,100,1.209,27
371,popA,65,55,0,0,1.209,27
372,popB,65,55,112,100,1.209,27
373,popB,65,55,63,27,1.209,27
374,popB,64,56,53,100,1.212,27
375,popB,63,57,32,100,1.237,27
376,popB,63,57,62,27,1.237,27
377,popA,63,57,0,0,1.237,27
378,popB,63,57,15,27,1.237,27
379,popA,63,57,0,0,1.237,27
380,popB,63,57,113,100,1.237,27
381,popA,63,57,0,0,1.237,27
382,popB,64,56,5,27,1.237,27
383,popB,63,57,1,100,1.237,27
384,popB,62,58,102,100,1.244,27
385,popA,62,58,0,0,1.244,27
386,popB,62,58,62,27,1.244,27
387,popB,62,58,87,27,1.244,27
388,popA,62,58,0,0,1.244,27
389,popA,62,58,0,0,1.244,27
390,popB,62,58,79,27,1.244,27
391,popA,62,58,0,0,1.244,27
392,popB,62,58,61,27,1.244,27
393,popB,62,58,45,100,1.244,27
394,popA,62,58,0,0,1.244,27
395,popB,61,59,2,100,1.244,27
396,popB,61,59,64,100,1.244,27
397,popB,61,59,111,100,1.244,27
398,popB,60,60,119,100,1.245,27
399,popB,60,60,90,100,1.245,27
400,popB,59,61,7,100,1.247,27
401,popB,58,62,88,100,1.236,27
402,popB,58,62,2,100,1.236,27
403,popB,58,62,115,27,1.236,27
404,popB,57,63,83,100,1.198,27
405,popB,57,63,104,27,1.198,27
406,popB,58,62,102,27,1.197,27
407,popA,58,62,0,0,1.197,27
408,popB,57,63,91,100,1.238,27
409,popA,57,63,0,0,1.238,27
410,popA,57,63,0,0,1.238,27
411,popB,57,63,65,27,1.238,27
412,popB,57,63,45,100,1.238,27
413,popB,57,63,63,27,1.238,27
414,popB,58,62,83,27,1.261,27
415,popB,58,62,59,27,1.261,27
416,popA,58,62,0,0,1.261,27
417,popB,58,62,90,100,1.261,27
418,popA,58,62,0,0,1.261,27
419,popB,58,62,111,100,1.261,27
420,popA,58,62,0,0,1.261,27
421,popB,58,62,113,100,1.261,27
422,popA,58,62,0,0,1.261,27
423,popA,58,62,0,0,1.261,27
424,popB,58,62,4,100,1.261,27
425,popB,58,62,62,27,1.261,27
426,popA,58,62,0,0,1.261,27
427,popB,58,62,56,100,1.261,27
428,popA,58,62,0,0,1.261,27
429,popA,58,62,0,0,1.261,27
430,popB,58,62,108,27,1.261,27
431,popA,58,62,0,0,1.261,27
432,popB,58,62,101,27,1.261,27
433,popA,58,62,0,0,1.261,27
434,popB,58,62,4,100,1.261,27
435,popB,58,62,109,100,1.261,27
436,popB,58,62,40,27,1.261,27
437,popB,58,62,87,27,1.261,27
438,popA,58,62,0,0,1.261,27
439,popB,58,62,76,27,1.261,27
440,popB,58,62,105,100,1.261,27
441,popA,58,62,0,0,1.261,27
442,popB,58,62,62,27,1.261,27
443,popB,58,62,55,27,1.261,27
444,popA,58,62,0,0,1.261,27
445,popB,58,62,0,27,1.261,27
446,popB,58,62,42,100,1.261,27
447,popB,58,62,105,100,1.261,27
448,popB,58,62,12,100,1.261,27
449,popA,58,62,0,0,1.261,27
450,popB,58,62,98,27,1.261,27
451,popB,58,62,64,100,1.261,27
452,popB,59,61,93,27,1.256,27
453,popB,60,60,119,27,1.254,27
454,popA,60,60,0,0,1.254,27
455,popA,60,60,0,0,1.254,27
456,popA,60,60,0,0,1.254,27
457,popB,61,59,13,27,1.121,27
458,popB,61,59,119,27,1.121,27
459,popB,62,58,26,27,1.12,27
460,popB,61,59,25,100,1.12,27
461,popA,61,59,0,0,1.12,27
462,popB,61,59,44,100,1.12,27
463,popB,60,60,0,100,1.12,27
464,popB,61,59,56,27,1.236,27
465,popB,60,60,76,100,1.238,27
466,popB,59,61,87,100,1.235,27
467,popB,58,62,23,100,1.236,27
468,popB,58,62,73,27,1.236,27
469,popB,58,62,92,100,1.236,27
470,popB,59,61,1,27,1.236,27
471,popB,60,60,97,27,1.249,27
472,popB,60,60,104,27,1.249,27
473,popB,60,60,119,27,1.249,27
474,popA,60,60,0,0,1.249,27
475,popB,61,59,116,27,1.244,27
476,popB,61,59,33,27,1.244,27
477,popA,61,59,0,0,1.244,27
478,popB,62,58,109,27,1.244,27
479,popB,63,57,112,27,1.242,27
480,popB,63,57,17,100,1.242,27
481,popB,62,58,110,100,1.247,27
482,popB,62,58,118,100,1.247,27
483,popB,62,58,26,27,1.247,27
484,popB,63,57,64,27,1.242,27
485,popB,62,58,73,100,1.248,27
486,popB,62,58,70,100,1.248,27
487,popB,63,57,70,27,1.244,27
488,popB,62,58,33,100,1.278,27
489,popA,62,58,0,0,1.278,27
490,popB,62,58,38,100,1.278,27
491,popB,62,58,7,100,1.278,27
492,popA,62,58,0,0,1.278,27
493,popB,62,58,47,27,1.278,27
494,popB,62,58,17,100,1.278,27
495,popA,62,58,0,0,1.278,27
496,popA,62,58,0,0,1.278,27
497,popA,62,58,0,0,1.278,27
498,popB,62,58,68,100,1.278,27
499,popA,62,58,0,0,1.278,27
500,popA,62,58,0,0,1.278,27
0,popB,59,61,60,100,1.074,28
1,popB,60,60,92,28,1.071,28
2,popB,60,60,96,28,1.071,28
3,popB,59,61,98,100,1.063,28
4,popB,59,61,8,28,1.063,28
5,popB,58,62,55,100,1.065,28
6,popB,58,62,77,28,1.065,28
7,popB,58,62,46,100,1.065,28
8,popB,59,61,118,28,1.057,28
9,popB,58,62,27,100,1.06,28
10,popB,58,62,94,100,1.06,28
11,popB,57,63,16,100,1.063,28
12,popB,56,64,73,100,1.109,28
13,popA,56,64,0,0,1.109,28
14,popB,56,64,64,100,1.109,28
15,popA,56,64,0,0,1.109,28
16,popB,56,64,37,100,1.109,28
17,popB,55,65,49,100,1.078,28
18,popA,55,65,0,0,1.078,28
19,popB,55,65,30,100,1.078,28
20,popB,54,66,79,100,1.07,28
21,popB,55,65,70,28,1.067,28
22,popA,55,65,0,0,1.067,28
23,popB,54,66,70,100,1.07,28
24,popB,53,67,110,100,1.074,28
25,popB,53,67,87,100,1.074,28
26,popB,54,66,95,28,1.07,28
27,popB,54,66,95,28,1.07,28
28,popB,53,67,53,100,1.111,28
29,popB,54,66,64,28,1.124,28
30,popB,54,66,10,28,1.124,28
31,popB,53,67,96,100,1.121,28
32,popB,53,67,61,28,1.121,28
33,popB,53,67,69,100,1.121,28
34,popB,53,67,72,100,1.121,28
35,popB,53,67,108,100,1.121,28
36,popB,52,68,13,100,1.107,28
37,popB,52,68,92,28,1.107,28
38,popB,52,68,31,28,1.107,28
39,popB,53,67,104,28,1.099,28
40,popB,53,67,11,28,1.099,28
41,popB,54,66,55,28,1.009,28
42,popB,54,66,45,100,1.009,28
43,popB,54,66,114,100,1.009,28
44,popB,54,66,14,28,1.009,28
45,popB,53,67,92,100,1.005,28
46,popB,53,67,117,28,1.005,28
47,popB,52,68,29,100,1.066,28
48,popB,53,67,99,28,1.098,28
49,popB,53,67,79,100,1.098,28
50,popA,53,67,0,0,1.098,28
51,popB,53,67,95,28,1.098,28
52,popB,53,67,101,28,1.098,28
53,popB,53,67,101,28,1.098,28
54,popB,53,67,69,100,1.098,28
55,popB,53,67,104,28,1.098,28
56,popB,52,68,14,100,1.087,28
57,popB,52,68,18,100,1.087,28
58,popB,53,67,47,28,1.048,28
59,popB,53,67,64,28,1.048,28
60,popB,52,68,66,100,1.105,28
61,popB,52,68,112,100,1.105,28
62,popB,52,68,22,28,1.105,28
63,popB,51,69,117,100,1.107,28
64,popB,51,69,0,28,1.107,28
65,popB,51,69,22,28,1.107,28
66,popB,51,69,10,28,1.107,28
67,popB,50,70,57,100,1.019,28
68,popB,50,70,69,100,1.019,28
69,popB,50,70,5,100,1.019,28
70,popB,50,70,98,100,1.019,28
71,popB,51,69,117,28,0.982,28
72,popB,51,69,79,100,0.982,28
73,popB,52,68,51,28,1.112,28
74,popB,52,68,56,100,1.112,28
75,popB,52,68,48,100,1.112,28
76,popB,52,68,88,28,1.112,28
77,popB,53,67,109,28,1.102,28
78,popB,52,68,19,100,1.006,28
79,popB,53,67,26,28,1.096,28
80,popB,52,68,4,100,1.096,28
81,popB,53,67,4,28,1.096,28
82,popB,52,68,99,100,1.099,28
83,popB,52,68,24,100,1.099,28
84,popB,53,67,18,28,1.099,28
85,popB,54,66,113,28,1.095,28
86,popB,54,66,7,100,1.095,28
87,popB,55,65,57,28,1.098,28
88,popA,55,65,0,0,1.098,28
89,popB,56,64,48,28,1.131,28
90,popB,56,64,111,100,1.131,28
91,popB,56,64,111,100,1.131,28
92,popB,56,64,80,100,1.131,28
93,popA,56,64,0,0,1.131,28
94,popB,56,64,75,100,1.131,28
95,popB,56,64,92,100,1.131,28
96,popB,55,65,55,100,1.074,28
97,popB,56,64,7,28,1.074,28
98,popB,55,65,63,100,1.062,28
99,popB,56,64,50,28,1.095,28
100,popB,55,65,74,100,1.101,28
101,popB,56,64,75,28,1.095,28
102,popB,56,64,87,100,1.095,28
103,popB,57,63,87,28,1.131,28
104,popB,56,64,91,100,1.132,28
105,popB,57,63,55,28,1.13,28
106,popB,58,62,34,28,1.088,28
107,popB,57,63,76,100,1.124,28
108,popA,57,63,0,0,1.124,28
109,popB,57,63,49,100,1.124,28
110,popB,58,62,60,28,1.127,28
111,popB,59,61,45,28,1.123,28
112,popB,59,61,106,28,1.123,28
113,popB,58,62,43,100,1.121,28
114,popB,59,61,99,28,1.119,28
115,popB,59,61,68,100,1.119,28
116,popB,59,61,23,28,1.119,28
117,popB,59,61,57,28,1.119,28
118,popB,59,61,41,100,1.119,28
119,popB,59,61,61,28,1.119,28
120,popB,59,61,40,28,1.119,28
121,popB,58,62,115,100,1.127,28
122,popB,57,63,26,100,1.128,28
123,popA,57,63,0,0,1.128,28
124,popB,57,63,83,100,1.128,28
125,popB,57,63,11,28,1.128,28
126,popB,58,62,37,28,1.126,28
127,popB,58,62,50,28,1.126,28
128,popA,58,62,0,0,1.126,28
129,popB,59,61,38,28,1.123,28
130,popB,58,62,104,100,1.127,28
131,popB,59,61,59,28,1.127,28
132,popB,60,60,69,28,1.124,28
133,popB,59,61,39,100,1.125,28
134,popA,59,61,0,0,1.125,28
135,popB,58,62,23,100,1.127,28
136,popB,58,62,110,100,1.127,28
137,popB,59,61,5,28,1.127,28
138,popB,59,61,45,28,1.127,28
139,popB,59,61,83,100,1.127,28
140,popB,60,60,2,28,1.127,28
141,popB,59,61,22,100,1.134,28
142,popB,59,61,73,100,1.134,28
143,popB,59,61,12,100,1.134,28
144,popA,59,61,0,0,1.134,28
145,popA,59,61,0,0,1.134,28
146,popA,59,61,0,0,1.134,28
147,popA,59,61,0,0,1.134,28
148,popB,59,61,71,100,1.134,28
149,popB,59,61,47,28,1.134,28
150,popB,59,61,112,100,1.134,28
151,popA,59,61,0,0,1.134,28
152,popB,59,61,109,28,1.134,28
153,popA,59,61,0,0,1.134,28
154,popA,59,61,0,0,1.134,28
155,popA,59,61,0,0,1.134,28
156,popB,60,60,78,28,1.221,28
157,popB,60,60,81,28,1.221,28
158,popB,60,60,104,100,1.221,28
159,popB,60,60,82,100,1.221,28
160,popA,60,60,0,0,1.221,28
161,popA,60,60,0,0,1.221,28
162,popB,60,60,31,28,1.221,28
163,popB,60,60,25,100,1.221,28
164,popB,59,61,106,100,1.135,28
165,popB,59,61,93,28,1.135,28
166,popB,59,61,4,28,1.135,28
167,popB,58,62,5,100,1.135,28
168,popB,57,63,64,100,1.15,28
169,popB,57,63,47,28,1.15,28
170,popB,57,63,95,28,1.15,28
171,popB,57,63,79,100,1.15,28
172,popB,57,63,20,28,1.15,28
173,popB,57,63,112,100,1.15,28
174,popB,57,63,1,100,1.15,28
175,popB,58,62,98,28,1.147,28
176,popB,58,62,38,28,1.147,28
177,popB,58,62,15,28,1.147,28
